253.0000,219.0222,134.6667,79.6444
253.3333,219.0222,135.0000,78.6963
252.6667,219.0222,135.0000,78.6963
252.6667,218.5481,136.3333,79.1704
252.6667,218.0741,136.3333,78.2222
252.6667,218.0741,137.0000,78.6963
253.6667,218.0741,137.0000,79.1704
253.0000,218.0741,138.0000,79.6444
253.0000,218.0741,138.3333,79.6444
253.3333,217.6000,136.6667,78.6963
253.6667,218.0741,137.6667,78.2222
254.0000,218.0741,137.0000,77.7481
254.3333,218.0741,137.6667,77.7481
254.3333,219.0222,137.0000,77.2741
254.6667,218.5481,136.3333,77.7481
254.6667,218.5481,137.0000,79.1704
255.3333,219.0222,135.3333,78.2222
254.6667,219.0222,135.3333,77.7481
254.6667,219.0222,136.0000,76.8000
254.0000,218.5481,136.3333,78.2222
254.3333,219.0222,136.6667,76.3259
254.0000,219.0222,137.0000,77.7481
252.6667,218.5481,138.3333,76.8000
252.6667,218.5481,138.3333,76.8000
252.0000,218.0741,139.0000,78.2222
252.0000,218.5481,139.0000,79.1704
252.0000,218.5481,139.6667,77.7481
251.6667,218.0741,139.3333,78.2222
252.3333,218.5481,138.6667,78.2222
252.0000,218.5481,139.0000,78.6963
252.3333,218.5481,138.3333,77.7481
252.0000,219.0222,138.3333,76.8000
252.6667,218.5481,138.0000,75.8519
252.3333,218.5481,137.6667,75.3778
252.3333,218.5481,138.6667,75.3778
252.6667,218.5481,137.6667,75.8519
253.0000,219.0222,136.6667,75.3778
253.0000,219.0222,136.6667,75.8519
252.6667,219.4963,136.6667,75.3778
252.6667,219.0222,136.0000,74.4296
253.3333,219.0222,135.0000,73.4815
253.0000,219.0222,135.3333,73.4815
252.6667,218.5481,135.3333,73.4815
253.0000,219.0222,134.0000,74.4296
253.0000,219.0222,136.0000,73.4815
252.6667,218.5481,136.6667,73.4815
252.3333,218.0741,137.0000,73.9556
252.3333,217.6000,136.0000,74.4296
252.0000,217.6000,138.6667,75.3778
252.0000,217.6000,138.0000,76.8000
251.6667,217.6000,137.6667,77.2741
252.0000,218.0741,139.0000,77.2741
251.0000,217.6000,140.0000,80.1185
251.3333,217.1259,140.3333,76.3259
251.0000,217.1259,139.6667,79.6444
251.3333,217.6000,140.0000,80.5926
251.6667,219.0222,140.0000,70.6370
250.6667,219.0222,141.3333,78.6963
251.3333,219.0222,139.6667,76.8000
251.6667,219.9704,138.3333,80.5926
252.0000,219.4963,139.3333,75.3778
250.6667,219.9704,139.6667,74.9037
251.3333,221.3926,138.3333,75.3778
251.3333,220.9185,139.3333,75.8519
251.0000,221.8667,139.6667,78.2222
250.0000,220.9185,142.0000,77.7481
250.0000,221.3926,142.0000,76.8000
250.3333,221.3926,141.3333,77.2741
251.3333,220.9185,142.6667,77.7481
249.6667,220.9185,143.0000,76.8000
249.6667,219.4963,142.6667,77.2741
251.3333,219.0222,141.3333,76.3259
251.3333,218.5481,141.6667,76.8000
250.6667,217.1259,142.0000,78.2222
251.6667,216.6519,140.0000,77.7481
251.3333,216.1778,141.0000,77.7481
251.6667,215.7037,140.0000,78.2222
252.3333,214.7556,140.0000,77.7481
251.0000,214.7556,140.3333,77.2741
251.6667,214.7556,140.6667,76.3259
251.0000,214.7556,141.3333,76.3259
252.0000,214.2815,139.6667,76.8000
251.0000,214.7556,140.3333,75.3778
251.6667,214.7556,137.6667,75.8519
252.0000,215.2296,137.0000,75.3778
251.3333,215.2296,135.0000,75.8519
252.0000,216.1778,132.6667,75.3778
253.3333,216.1778,130.6667,74.9037
253.0000,216.1778,134.3333,74.9037
252.6667,216.6519,138.0000,75.3778
253.6667,217.6000,134.0000,74.4296
254.3333,218.0741,135.0000,73.9556
255.0000,218.0741,133.6667,74.4296
255.3333,218.5481,134.6667,73.9556
255.3333,218.5481,133.3333,74.9037
255.3333,219.4963,133.0000,74.4296
255.0000,219.4963,133.6667,75.3778
254.6667,219.9704,133.6667,74.9037
254.0000,219.9704,134.0000,73.9556
253.6667,219.4963,135.0000,75.8519
253.0000,219.0222,136.3333,76.3259
252.6667,219.4963,135.3333,76.3259
252.0000,219.9704,136.3333,76.3259
252.3333,219.9704,137.0000,75.3778
251.0000,219.9704,138.6667,76.3259
250.6667,219.9704,138.3333,76.3259
251.3333,219.9704,138.6667,77.7481
250.3333,219.9704,139.3333,78.6963
250.3333,219.9704,139.3333,77.7481
250.6667,219.4963,139.3333,76.8000
251.0000,219.4963,136.6667,75.3778
252.0000,219.0222,136.6667,74.9037
251.6667,218.5481,137.6667,76.8000
251.6667,218.5481,138.6667,74.4296
251.6667,218.0741,139.0000,73.9556
252.3333,218.0741,138.3333,74.4296
252.6667,217.6000,137.6667,75.8519
252.3333,217.6000,136.6667,74.9037
252.6667,217.6000,136.6667,74.4296
253.0000,217.6000,136.0000,75.3778
252.6667,218.0741,138.3333,74.9037
253.3333,218.0741,136.6667,75.3778
252.6667,218.0741,139.3333,76.3259
252.6667,218.0741,140.6667,75.3778
252.0000,218.0741,141.0000,77.2741
252.0000,217.6000,138.6667,74.4296
251.0000,218.0741,142.3333,74.4296
254.3333,218.0741,137.3333,74.9037
252.9060,218.9250,137.6068,74.1501
250.3419,218.9250,139.3162,74.1501
254.0000,219.9704,136.0000,74.9037
252.6667,218.0741,134.3333,77.2741
250.3333,218.5481,137.3333,76.8000
249.0000,218.5481,139.3333,76.3259
249.3333,219.4963,137.0000,75.8519
248.3333,218.5481,137.6667,75.8519
248.0000,219.0222,137.3333,76.3259
249.0000,218.5481,136.0000,76.8000
250.3333,218.0741,135.6667,76.8000
251.0000,218.0741,135.3333,77.2741
252.3333,218.5481,135.3333,76.8000
252.6667,218.5481,135.0000,75.8519
253.6667,218.0741,135.0000,75.8519
253.6667,217.6000,135.3333,76.3259
252.6667,218.0741,137.0000,76.8000
252.6667,217.1259,137.6667,77.2741
252.3333,217.6000,138.0000,76.8000
252.6667,217.1259,138.0000,78.2222
252.3333,217.6000,139.3333,76.8000
251.3333,217.6000,138.3333,77.7481
252.0000,217.1259,137.6667,77.7481
252.3333,217.1259,137.6667,77.2741
253.0000,218.0741,137.3333,75.8519
251.6667,217.6000,137.6667,76.3259
252.6667,218.5481,137.0000,75.3778
252.6667,218.5481,136.3333,75.3778
252.3333,218.0741,136.3333,74.9037
252.3333,219.4963,137.0000,73.9556
252.3333,219.0222,135.6667,74.4296
252.6667,218.5481,135.6667,75.3778
252.6667,218.5481,135.6667,74.9037
252.0000,219.0222,135.0000,74.4296
252.6667,219.0222,134.3333,74.4296
252.3333,219.0222,133.3333,74.4296
259.0000,215.7037,133.3333,73.4815
256.6667,216.1778,135.3333,73.4815
255.6667,215.2296,137.0000,74.4296
255.0000,216.1778,137.6667,73.9556
254.3333,215.7037,138.6667,75.8519
251.6667,216.1778,141.6667,76.3259
251.6667,215.7037,141.3333,78.6963
249.0000,216.1778,144.6667,77.7481
249.3333,215.7037,144.3333,80.5926
251.0000,216.1778,142.0000,80.1185
250.3333,217.1259,143.3333,78.6963
250.0000,216.6519,143.3333,79.6444
250.0000,218.0741,142.6667,78.6963
250.0000,218.5481,141.0000,77.7481
249.3333,217.6000,140.6667,78.2222
249.3333,217.6000,142.0000,79.1704
249.6667,218.0741,141.6667,77.7481
249.0000,217.6000,142.0000,77.7481
249.6667,217.6000,141.3333,77.2741
250.0000,217.6000,140.3333,76.8000
250.3333,217.6000,140.3333,76.8000
249.0000,218.0741,141.0000,76.3259
249.0000,215.7037,141.3333,77.7481
248.6667,216.6519,141.0000,77.7481
249.6667,215.7037,139.3333,77.7481
250.3333,216.1778,138.6667,77.7481
249.6667,215.7037,139.0000,78.6963
249.6667,214.2815,139.0000,78.6963
250.0000,215.2296,138.3333,77.2741
250.0000,215.2296,138.6667,77.7481
249.6667,214.7556,138.0000,78.2222
250.6667,215.2296,137.3333,77.7481
250.6667,215.2296,137.6667,76.3259
251.0000,215.2296,137.3333,75.8519
251.6667,214.7556,136.6667,77.7481
252.0000,214.7556,136.6667,77.7481
251.6667,215.7037,137.3333,77.2741
252.0000,215.7037,138.0000,77.7481
252.0000,215.2296,138.6667,77.2741
251.6667,212.8593,139.0000,79.6444
251.3333,210.4889,140.3333,84.3852
252.0000,211.4370,140.0000,82.0148
251.6667,212.8593,141.0000,80.5926
251.3333,214.2815,140.3333,77.2741
252.3333,213.3333,139.3333,78.2222
252.3333,213.3333,138.6667,76.8000
253.3333,212.8593,137.6667,78.6963
253.0000,212.3852,137.6667,78.2222
253.0000,212.3852,137.3333,78.2222
253.0000,212.8593,136.6667,78.6963
253.3333,213.3333,136.3333,78.2222
253.3333,214.2815,137.0000,77.7481
253.3333,214.2815,136.6667,78.6963
253.6667,214.7556,135.3333,77.7481
254.0000,215.7037,135.3333,78.6963
253.0000,213.8074,138.0000,80.5926
255.6667,216.1778,134.6667,77.7481
255.3333,215.7037,134.6667,79.6444
255.6667,217.1259,133.3333,77.7481
256.3333,217.6000,133.0000,78.6963
257.0000,217.1259,133.6667,78.2222
257.0000,218.5481,133.0000,76.8000
257.6667,218.5481,131.3333,77.2741
258.6667,217.6000,131.0000,77.7481
258.0000,217.1259,131.3333,77.2741
257.3333,217.6000,131.6667,76.8000
258.0000,217.6000,131.0000,75.8519
257.3333,217.6000,131.0000,76.3259
257.3333,216.1778,131.3333,76.8000
258.3333,215.2296,130.6667,78.2222
256.6667,215.2296,132.3333,78.2222
255.0000,215.2296,133.6667,78.2222
254.6667,213.8074,134.0000,78.2222
254.0000,214.2815,135.3333,78.6963
254.0000,213.3333,134.6667,80.5926
252.0000,212.3852,136.0000,81.5407
250.6667,211.9111,138.3333,80.1185
252.0000,212.3852,136.0000,80.5926
250.3333,211.4370,138.6667,83.4370
249.0000,210.4889,139.0000,84.8593
248.0000,209.5407,142.3333,84.8593
248.6667,210.9630,142.3333,83.9111
247.6667,210.4889,144.0000,84.8593
249.0000,211.9111,139.6667,84.8593
249.6667,210.9630,139.6667,85.3333
249.0000,212.3852,141.0000,84.3852
249.3333,211.4370,139.6667,84.8593
249.6667,213.3333,139.6667,84.8593
250.0000,210.9630,138.6667,83.9111
249.6667,211.4370,139.3333,86.2815
250.0000,211.4370,139.0000,85.3333
250.6667,211.9111,139.0000,84.8593
251.0000,211.9111,137.3333,83.4370
251.0000,211.4370,137.3333,83.4370
251.6667,210.9630,137.6667,83.4370
252.6667,211.9111,137.6667,82.4889
253.0000,212.3852,138.3333,84.8593
254.0000,212.8593,136.6667,81.5407
254.3333,213.8074,135.6667,81.0667
254.3333,213.3333,135.0000,81.5407
254.6667,211.4370,135.0000,83.4370
255.0000,212.8593,135.6667,82.9630
255.0000,213.3333,135.3333,84.3852
255.0000,210.9630,136.0000,86.2815
254.6667,211.4370,134.0000,85.3333
255.0000,210.0148,135.0000,86.7556
255.3333,210.0148,134.3333,86.7556
255.0000,211.4370,134.6667,84.3852
254.3333,210.9630,136.3333,84.3852
253.3333,209.5407,137.3333,84.8593
253.3333,209.0667,136.6667,86.2815
252.6667,208.5926,137.6667,87.2296
252.6667,209.0667,137.6667,86.7556
253.0000,210.0148,137.6667,86.7556
253.0000,209.5407,138.0000,87.2296
252.0000,210.0148,137.3333,86.2815
252.3333,211.9111,137.6667,85.3333
252.3333,211.4370,136.6667,85.8074
250.6667,211.4370,139.0000,87.2296
251.6667,212.8593,137.0000,84.8593
252.0000,211.9111,137.3333,85.3333
253.3333,211.9111,135.0000,85.3333
253.3333,212.8593,134.6667,85.3333
253.3333,213.3333,134.0000,84.8593
253.3333,213.8074,134.6667,84.8593
252.6667,213.3333,135.6667,84.3852
252.6667,214.2815,136.0000,84.3852
253.3333,213.3333,136.0000,85.8074
252.6667,213.8074,136.6667,84.8593
252.3333,213.8074,137.3333,84.8593
251.6667,214.2815,139.0000,85.3333
250.6667,212.3852,142.3333,87.2296
252.0000,211.9111,139.6667,88.1778
250.6667,212.8593,141.6667,87.2296
250.6667,211.4370,142.6667,88.6519
250.0000,210.4889,143.0000,89.6000
249.3333,210.9630,144.6667,88.6519
248.6667,208.5926,145.3333,90.0741
250.3333,209.0667,142.0000,89.6000
248.3333,207.6444,145.0000,92.9185
248.3333,208.5926,145.3333,91.0222
247.3333,208.1185,147.3333,91.9704
247.0000,207.6444,146.0000,91.0222
246.6667,209.5407,145.3333,90.0741
246.3333,208.5926,146.6667,90.5481
246.6667,208.5926,145.6667,91.4963
247.0000,209.5407,144.3333,89.1259
246.6667,210.0148,145.6667,89.1259
247.6667,209.0667,145.3333,88.6519
248.0000,208.1185,145.3333,89.6000
248.3333,209.5407,144.3333,88.6519
249.0000,208.5926,144.3333,89.6000
249.0000,208.5926,145.3333,89.6000
250.0000,207.6444,143.6667,89.6000
249.6667,208.1185,144.0000,89.1259
250.0000,208.1185,143.0000,88.6519
250.3333,209.0667,143.0000,87.7037
250.6667,209.0667,143.3333,86.7556
250.6667,208.5926,142.3333,87.2296
250.3333,208.5926,142.6667,86.7556
250.6667,208.1185,142.0000,87.7037
251.3333,208.1185,140.6667,86.7556
250.6667,208.5926,141.0000,86.2815
251.3333,209.0667,141.0000,85.8074
251.0000,208.1185,140.3333,86.7556
251.3333,209.5407,139.0000,84.8593
250.3333,208.5926,141.0000,86.7556
251.3333,209.5407,139.6667,85.8074
251.0000,209.0667,139.6667,85.8074
251.6667,210.0148,138.6667,85.3333
251.0000,210.4889,139.6667,85.3333
251.0000,210.9630,138.3333,84.3852
251.0000,211.4370,139.3333,84.8593
252.3333,210.0148,137.6667,85.8074
250.6667,211.4370,138.6667,85.8074
251.6667,210.9630,137.3333,84.3852
251.0000,213.3333,139.3333,82.9630
251.0000,211.4370,138.3333,85.3333
252.0000,213.3333,137.3333,84.3852
252.0000,212.8593,136.0000,84.8593
252.0000,213.3333,136.3333,83.9111
251.0000,211.9111,137.3333,84.3852
251.0000,212.3852,138.0000,85.3333
251.3333,211.9111,136.6667,84.8593
250.6667,212.8593,139.3333,84.8593
250.3333,210.9630,138.3333,85.3333
250.3333,212.3852,139.6667,86.2815
249.0000,212.3852,142.3333,85.8074
250.0000,212.3852,141.0000,84.8593
250.3333,212.3852,142.0000,84.8593
251.0000,210.9630,141.6667,84.8593
251.0000,212.3852,141.0000,83.9111
251.3333,212.3852,141.3333,83.9111
252.0000,211.4370,140.6667,84.3852
251.3333,211.9111,140.6667,83.9111
251.0000,213.3333,140.6667,82.9630
251.3333,211.9111,140.6667,83.4370
251.6667,212.8593,139.6667,82.0148
251.3333,213.3333,139.6667,81.5407
251.6667,212.8593,139.3333,81.5407
252.0000,213.3333,138.6667,82.0148
252.0000,213.3333,138.6667,81.0667
252.0000,213.8074,138.0000,81.0667
252.3333,214.2815,137.6667,80.5926
251.6667,214.7556,138.0000,79.6444
252.0000,213.8074,138.3333,80.5926
251.3333,213.8074,139.3333,80.1185
251.3333,213.3333,139.6667,81.0667
250.6667,213.8074,140.3333,80.1185
251.0000,212.3852,140.3333,81.5407
250.3333,213.3333,141.6667,81.0667
249.3333,212.3852,143.0000,82.0148
249.6667,211.9111,143.6667,82.0148
249.3333,211.9111,143.0000,82.9630
249.3333,212.3852,143.3333,81.0667
250.0000,212.3852,142.3333,81.5407
250.3333,212.3852,142.0000,81.5407
250.0000,212.3852,141.6667,81.0667
250.6667,211.9111,141.0000,80.5926
250.3333,212.3852,140.6667,80.5926
250.6667,212.3852,139.6667,80.1185
250.3333,213.3333,140.0000,79.1704
250.6667,212.8593,139.3333,79.1704
250.6667,213.3333,139.6667,78.6963
250.0000,212.8593,139.6667,78.6963
250.6667,214.2815,139.3333,77.7481
250.3333,214.2815,139.3333,77.7481
250.6667,214.7556,138.6667,77.7481
251.3333,214.7556,138.3333,77.7481
250.6667,214.2815,138.6667,77.2741
252.0000,214.7556,137.6667,76.8000
251.6667,214.7556,138.3333,76.3259
252.0000,214.7556,137.3333,76.3259
251.6667,215.7037,137.6667,75.3778
251.6667,214.7556,137.6667,76.3259
251.3333,215.2296,138.0000,75.8519
251.3333,214.7556,138.0000,77.2741
251.0000,214.7556,139.3333,77.2741
250.6667,215.2296,140.0000,76.8000
250.3333,216.1778,140.0000,76.3259
250.0000,214.7556,140.6667,78.2222
249.6667,214.7556,141.3333,78.2222
249.3333,214.7556,141.3333,78.2222
249.6667,215.2296,141.3333,77.7481
250.0000,214.2815,141.0000,77.2741
249.6667,214.7556,140.6667,76.8000
250.0000,215.2296,140.0000,76.3259
250.0000,215.2296,140.0000,76.3259
250.0000,214.2815,139.6667,77.2741
250.0000,214.2815,139.0000,75.8519
249.3333,213.3333,139.0000,76.3259
249.6667,214.2815,138.6667,74.9037
250.0000,212.8593,138.0000,75.3778
250.3333,214.2815,138.0000,74.4296
250.3333,214.2815,137.6667,74.4296
250.3333,213.3333,137.6667,75.3778
250.6667,214.2815,138.0000,74.4296
250.3333,213.8074,138.6667,75.3778
250.0000,215.2296,139.0000,74.4296
250.0000,214.7556,139.6667,75.8519
250.0000,215.7037,140.3333,74.9037
249.3333,215.2296,141.0000,75.8519
249.3333,216.6519,141.0000,75.3778
250.0000,216.1778,141.0000,75.3778
249.6667,217.1259,141.0000,74.9037
250.0000,217.6000,140.3333,74.4296
250.0000,217.6000,140.3333,74.4296
250.6667,216.6519,140.0000,74.4296
250.3333,217.6000,140.0000,73.9556
251.3333,217.1259,139.0000,74.4296
250.6667,218.0741,139.3333,73.0074
251.6667,217.6000,138.3333,73.4815
250.6667,218.0741,139.3333,72.5333
251.0000,218.0741,139.6667,72.0593
252.0000,217.6000,137.6667,72.0593
251.6667,217.6000,137.6667,71.5852
252.0000,217.1259,138.3333,72.0593
252.0000,217.1259,137.6667,71.1111
252.0000,217.1259,137.0000,70.6370
251.6667,217.6000,137.0000,70.1630
